День 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.Вход в клуб;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Напоминает гвоздику."" ";;;;;;;Coaching31;ГГ подносит к лицу трусики Рэйч. Нюхает. с закрытыми глазами ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Мммм.. и средство для мытья посуды.""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Чего? Нет! ;;;;;;;Coaching32;гг изумленно смотрит на белье, отодвинув от себя;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"2. ""А что в этом такого, да? Интересно же."" ";;;;;;;Coaching32;гг изумленно смотрит на белье, отодвинув от себя;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Это неправильно. Рэйчел  мне доверилась. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Я не хотел бы подвести ее, превратившись в еще одного извращенца. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;Звук: backpack;Coaching33;ГГ убирает трусики Рэйч в карман. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Тост: Вы нашли бельё Рэйчел ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Интерактив: После того как игрок выполнил все 3 квеста;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Ох! ;;;;;;Звук message_tgfb;Reminder;гг печальный смотрит в телефон (не показывать экран). Важо чтоб на статики не считовалось что за локация. Так как сатик может отоброзится на любой локации для посещения.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Да-да, мой дорогой, пора идти к явно злобной мисс ""de puta madre"". ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;Игрок переносится в Массажны кабинет;;Затемнение экрана ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23. Массажный кабинет ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Примечание: Когда гг разденется, то его желательно расположить так, чтоб одного толчка хватило, чтоб он сел на какую-то поверхность. Важно - поверхность не оч высокая, чтоб Хильде было удобно делать минет. Киньте папку какую-нить, куда-нить.;;;;;;Музыка: Massage_room;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;Massage;ГГ входит в кабинет.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Привет! ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Рэйч передала, что мне нужно пройти осмотр у тебя.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Хильда;Я постарела лет на 100, пока ждала тебя. ;;;;;;;Massage1;Хильда поправляет че-нить на кушетке, не смотрит на гг, но лицо оч недовольное (Важно чуть подвинуть гг так, чтоб он стоял в итоге от хильды в шаге);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;А выглядишь ты все равно отлично. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Хильда;Меня не купишь виноватыми комплиментами. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Не спрашивай, почему виноватыми - она имеет в виду ваше знакомство."" ";;;;;;;Massage2;тот же стат, только Хильда поправляет че-нить другое рядом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Хильда;Ну что стоишь? Раздевайся.;;;;;;;Massage3;Хильда разворачивается, скрестив руки на груди, смотрит брезгливо на гг, который раздевается ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Одежду только не бросай. Это тебе не мужская раздевалка.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Ах да! Я забыла, что ты любишь женские. ;;;;;;;Massage4;тот же стат, только Хильда прикладывает руку к груди - будто она в самом деле забыла и вот ща вспомнила. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Выбор (незначительный, без последствий) .;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"1. ""Скажи ей, что она сама виновата."" ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"2. ""Или как обычно - прикинься паинькой."" ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;1. Мне показалось, что ты не была удивлена члену из шкафа. ;;;;;;;Massage5;гг скрещивает  руки на груди, ухмыляется, типа крутой (гг уже в трусах) ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Ой. Погоди! Ты же его оттуда и выманила.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;Massage6;Хильда подходит к гг близко ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Хильда;Мне кажется, ты что-то не понял, come mierda. ;;;;;;;Massage7;Хватает его за пах. Больно сжимает. дерзко смотрит в лицо. довольно близко друг к другу лица, гг кривится от боли ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Аааууч.. Пусти... Больно же. Я понял. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Хильда;Еще раз, для таких capullo, как ты. ;;;;;;;Massage8;тот же статик, только Хильда свободной рукой машет перед его лицом (она держит свою ладонь раскрытой рядом с его подбородком, будто готова наплевать на ладонь слова и  размазать их по лицу гг) ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Кого? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Хильда;Я сделала тебе одолжение, что не рассказала своему парню.;;;;;;;Massage9;тот же стат, только хильда опускает руку, злобно глядит на гг, гг морщится;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Продолжай гнуть свою линию."" ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Или тебе слишком понравилось. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Ай. Ай.. Ай.. Больно-больно! ;;;;;;;Massage10;Хильда сильнее сжимает пах гг, гг сильнее морщится, она все так же злится ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Прости. Я понял. Да. Ты права, я не прав. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Хильда;Попахивает извращениями, Адам. Прятаться в женской раздевалке, чтоб подглядывать. ;;;;;;;Massage11;хильда отпускает гг, отходит на шаг от него, недовольная ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Ты извращенец? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Да.""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Никогда не думал, что тереться задницей о дверцу шкафчика - верх здравомыслия.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Аа..Не надо. ;;;;;;;Massage12;Хильда замахивается (не сильно, а будто угрожает гг вцепиться ногтями в глаза - два когтистых пальца) гг, он чуть отклоняется, в позу защиты;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Если я расскажу тебе, как было на самом деле. Каковы шансы, что ты поверишь?  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Хильда;Постыдно малы. Но попробуй. ;;;;;;;Massage13;Хильда опирается о кушетку задницей, скучающее лицо, скрестила руки на груди ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;2. Ты теперь всегда будешь об этом вспоминать? ;;;;;;;Massage15;ГГ виновато опускает голову. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Это было недоразумение. И еще раз прошу прощения. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Хильда;Все равно я считаю странным - прятаться в шкафу в женской раздевалке. ;;;;;;;Massage13;Хильда опирается о кушетку задницей, скучающее лицо, скрестила руки на груди ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Ты извращенец? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Если я расскажу тебе, как было на самом деле. Каковы шансы, что ты поверишь?  ;;;;;;;Massage16;гг виновато смотрит на хильду ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Хильда;Постыдно малы. Но попробуй. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;Музыка: Massage_room_adalts;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Я не извращенец. Я просто перепутал раздевалки. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Хильда;Да-да. Разумеется. Так все извращенцы оправдываются. ;;;;;;;Massage17;Хильда подходит к гг ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Выпрями руки перед собой. ;;;;;;QTE в лево;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Может дослушаешь? ;;;;;;;AnimStatic1;гг вытягивает руки перед собой, Хильда стоит перед ним (его руки оказываются как бы по обе стороны  от Хильды);;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Хильда;Я - внимание. ;;;;;;;Anim1;Хильда ведет ладонью//кончиками пальцев по руке гг. (нужно нежное касание - поощрение зха выполненное действие) ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;И до того, как я осознал это, я увидел твои фотографии на лавочке. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Сама понимаешь, ты ведь красотка. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Хильда;Раздвинь ноги. ;;;;;;QTE в низ;Massage18;гг раздвигает ноги чуть шире, чем ширина плеч, Хильда стоит все так же меж вытянутых его рук, смотрит вниз;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;И когда я, да - не без удовольствия - стал их рассматривать, я услышал шаги. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Я испугался.. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Хильда;Бедный мальчик.. ;;;;;;;AnimStatic2;Хильда опускается перед гг на корточки, касается руками его бедер - как бы осматривает. ;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Фотографии рассыпались по полу! Как бы это выглядело, когда бы зашла ты и увидела меня, а вокруг твои фотки? ;;;;;;;Anim2;Хильда ведет ладонями вниз-вверх по ляжкам гг, улыбается, смотрит на гг снизу вверх. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Хильда;А как это выглядело в итоге, Адам? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Льсти. Она решила с тобой немного поиграть."" ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;А в итоге ты оказалась еще привлекательнее, чем на фото.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Хильда;Закрой глаза и коснись кончика носа указательным пальцем. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;И была так близко, что я сквозь дверцу почувствовал, насколько ты горячая.;;;;;;QTE ЛКМ со статус баром;Massage19;ГГ закрыл глаза, пальцем коснулся кончика носа. Хильда хитро улыбается и смотрит прям на пах гг. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;И я потерял контроль. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Хильда;Очень интересно. И как часто ты теряешь контроль над собой, Адам? ;;;;;;;Anim3;Хильда (стоя) ведет руками от низа живота гг к соскам., пальцами проводит по окружности сосков. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Эмм.. Что ты делаешь? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Хильда;Отвечай на вопрос. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Нет. Такого никогда не было со мной. ;;;;;;;Massage20;гг стоит прямо с закрытыми глазами (руки опустил). перед ним Хильда. она касается плеч гг (не буквально руки на плечи положила, а будто бы опускается руками по плечами, гладит) ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Хильда;Руки расставь в стороны.;;;;;;QTE в право;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Впервые ты решил взять кого-то без раздумий? Только потому что захотел? ;;;;;;;Massage21;тот же статик, только гг разводит руки ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Хм.. Хороший вопрос. Получается, что так. С дебютом нас."" ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Хильда;А что, если бы я закричала? ;;;;;;;Massage22;Хильда касается шеи гг (не так близко ток стоит): https://sun9-12.userapi.com/impg/Gcw52Pw_5bF4moRlDEXMMxtIMrboF4XerYe-bg/tRXfSQ6QtuU.jpg?size=828x996&quality=95&sign=07791f1bfe6d43b95b4e47219bbc02f2&c_uniq_tag=ECZSdWjjiyks0YQingPaylHRmtCfZQnxwBxd7HtMTHE&type=album;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Насколько я помню, ты и кричала.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Хильда: ;Как думаешь, мои просьбы и мольбы прекратить, остановили бы тебя? ;;;;;;;Massage23;гг открывает глаза, руки так же разведены.он изумленно смотрит на нее.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Если бы я плакала, но ты чувствовал, насколько я мокрая, ты перестал бы меня трахать? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Она провоцирует тебя. Ей понравилось то, что случилось в раздевалке."" ";;;;;;;Massage24;Хильда чуть притягивает за шею гг к себе. Их губы близко др от др;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Она спрашивает про контроль. Хм.. Ты ведь знаешь, что у многих есть фантазия о ""принудительном"" сексе?""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Нет. Я бы не остановился. Я бы продолжил насаживать тебя на свой член. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Хильда;Ах вот как.. ;;;;;;;Massage25;Хильда с коварным лицом толкает гг за плечи назад так, чтоб гг жопой приземлился на поверхность (допустим кушетка) ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Черт! Ай! ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Хильда;Какими бы замечательными не были бы эксперименты твои с провальным самоконтролем. ;;;;;;;Massage26;Хильда протягивает гг маленький пульт с парой кнопок (решить вопрос с Кириллом);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Но для моей затеи он крайне нужен. Я должна быть уверена в тебе. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;О чем ты?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;А это что? ;;;;;;;Massage27;ГГ рассматривает пульт, нажимает на кнопку ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Не включай! Балда!."" ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Хильда: ;Стой! Черт! Выключи. Это как раз то, о чем я тебе говорила. ;;;;;;;Massage28;у хильды подгибаются ноги, сжимает руки в кулаки, чуть наклоняясь к гг ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
