;Просто не говори ей больше ничего связанного с возрастом. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Она мне не показалась какой-то старой. Напротив, очень красивая девушка. ;;;;;;;MaxSmile1;ГГ улыбается Челси.;;;;;;;;;;;;;;;;;;;;
Грейс;Она очень ухаживает за собой.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
; Ты ведь знаешь, что у моделей не очень велик срок работы. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Челси ;Но после определенного возраста приглашений на показы все меньше. ;;;;;;;ChelseaShoulders;Челси пожимает плечами ;;;;;;;;;;;;;;;;;;;;
Грейс;Поэтому она так старается овладеть еще каким-нибудь навыком, чтоб продолжать иметь отношение к миру моды. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Звучит как здравая мысль. ;;;;;;;MaxSmile2;ГГ улыбается Грейс.;;;;;;;;;;;;;;;;;;;;
Грейс;К нам ведь приехала еще новенькая девушка. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Ты ее уже видел?;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Да, мы немного пообщались. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Челси ;Как она тебе? ;;;;;;;ChelseaKnee;Челси так же, как и Грейс, кладет руку на колено гг - ГГ видит эти две руки на себе (на этом фоне выбор) ;;;;;;;;;;;;;;;;;;;;
Выбор: (незначительный, есть последствия в рамках одной сцены);;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;1. Она немного неловкая.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;2. Она очень милая. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;1. Она милая. Но может показаться даже чуть глупой. Но все же больше наивная и неловкая. ;;;;;;;PoolExtra22;У гг горделивая усмешка на лице ;;;;;;;;;;;;;;;;;;;;
;Запуталась в поводке своей собаки. Ха-ха. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Грейс;Ты тоже грубишь. И торопишься с выводами.;;;;;;;GraceHand;Грейс убирает руку, тянется за напитком;;;;;;;;;;;;;;;;;;;;
Челси;Прям во вкусе Эда, ха-ха. Маленькая, невинная, глуповатая девочка. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Грейс;Прекрати. Вы оба слишком много на себя берете.;;;;;;;GraceHand1;Грейс с напитком в руках хмуро смотрит на Челси (гг на фоне с нелепой улыбочкой) ;;;;;;;;;;;;;;;;;;;;
; Она может быть просто разнервничалась. А вы!?;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Ты чего так завелась, Грейс. Никто не пытается ее обидеть. ;;;;;;;PoolExtra23;тот же статик, только гг смотрит на грейс ;;;;;;;;;;;;;;;;;;;;
Грейс;Да ну? Будто бы вы всегда ловкие и уверенные в себе. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Челси;Грейс! Ты чего? Что с тобой? ;;;;;;;ChelseaWorry;Челси обеспокоено тянет руку к Грейс. ;;;;;;;;;;;;;;;;;;;;
Грейс;Вы не понимаете ни Марго, ни эту девушку.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
; Вы беретесь делать выводы по первому впечатлению.;;;;;;;PoolExtra24;Грейс встает гг и челси смотрят вверх на нее ;;;;;;;;;;;;;;;;;;;;
ГГ;Напрасно ты так. Я говорил несерьезно. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Грейс;Да ну вас! ;;;;;;;GraceOut;Грейс уходит от них. ;;;;;;;;;;;;;;;;;;;;
ГГ;Почему она так реагирует? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Челси;Думаю, это как-то связано с тем, что она невольно ассоциирует себя с ней. ;;;;;;;PoolExtra25;Челси поднимается со своего места,чтоб следовать за грейс ;;;;;;;;;;;;;;;;;;;;
;Не обращай внимания. Я ее успокою. ;;;;;;;ChelseaOut;Челси следует за Грейс. ;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;2. Она очаровательная и забавная. Думаю, вам понравится. ;;;;;;;PoolExtra26;ГГ мило улыбается ;;;;;;;;;;;;;;;;;;;;
;Она так была так растеряна, что запуталась в поводке своей собаки. Эх.;;;;;;;ChelseaHand;Челси убирает руку с колена ГГ, тянется за напитком, хмурится ;;;;;;;;;;;;;;;;;;;;
;Потом собака сбежала. И случайно испортила платок Сью. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Ох. Вы бы видели лицо Стейси. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Она была готова расплакаться. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Грейс;Бедная девочка. Ты ведь успокоил ее? ;;;;;;;GraceHair;Грейс проводит кончиками пальцев по волосам гг за ухом. ;;;;;;;;;;;;;;;;;;;;
ГГ;Да, я сказал ей, что нет в этом ничего страшного. Что это просто вещь. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;И Сью обязательно простит ее. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Челси;Ооох! Какие вы неженки! Ей ведь не 5 лет! ;;;;;;;ChelseaGlass;Челси держит бокал у рта, ее лицо недовольно ;;;;;;;;;;;;;;;;;;;;
;Запутаться в поводке - боже мой, трагедия. ;;;;;;;PoolExtra27;тот же статик, только челси закатывает глаза ;;;;;;;;;;;;;;;;;;;;
;Еще и расплакалась. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Ты чего? Она просто впечатлительная девушка.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Челси;Все мы одна большая впечатлительная девушка, но с нами почему-то никто не сюсюкается. ;;;;;;;ChelseaGlass1;Челси упирает в грудь ГГ напиток, он неловко его хватает. ;;;;;;;;;;;;;;;;;;;;
;А ей вот прям все обязаны. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;А что плохого в том, чтоб подбодрить человека? ;;;;;;;PoolExtra28;тот же статик, только гг растерянно с напитком в руках смотрит на челси ;;;;;;;;;;;;;;;;;;;;
Челси;Подбодрить? Что же такого случилось, чтоб ее бодрить? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Грейс;Челси, дорогая, ты чего? ;;;;;;;GraceWorry;Грейс обеспокоено тянет руку к Челси.                                         ;;;;;;;;;;;;;;;;;;;;
;Макс правильно сделал. Ты ведь тоже меня поддержала, когда я только пришла. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Челси;Это другое - я тебя позвала с собой. А значит, была ответственна за тебя. ;;;;;;;PoolExtra29;Челси поднимается со своего места, гг и грейс смотрят снизу вверх на нее ;;;;;;;;;;;;;;;;;;;;
;Да ну вас! ;;;;;;;ChelseaOut1;Челси уходит от них. ;;;;;;;;;;;;;;;;;;;;
ГГ;Что с ней? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Грейс;Думаю, это как-то связано с тем, что в свое время она не получила той поддержки, в которой нуждалась.;;;;;;;PoolExtra30;Грейс поднимается со своего места. чтоб следовать за Челси ;;;;;;;;;;;;;;;;;;;;
;Не обращай внимание. Я ее успокою. ;;;;;;;GraceOut1;Грейс следует за Челси ;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;"""Как-то неловко вышло."" ";;;;;;;;;;;;;;;;;;;;;;;;;;;;
;"""Надеюсь, она будет в порядке. Слишком чувствительная."" ";;;;;;;MaxOut;ГГ с напитком уходит на виллу. ;;;;;;;;;;;;;;;;;;;;
;"""Хм это может быть как-то связано с эмоциональным спадом после оргазма?"" ";;;;;;;;;;;;;;;;;;;;;;;;;;;;
Вилла. Холл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ракель ;Ты говоришь глупости. ;;;;;;Музыка: Улица/Холл/Коридор ;AlfredRaquel;Недалеко от ГГ спиной к нему стоит Альфред, Ракель сидит. ;;;;;;;;;;;;;;;;;;;;
Альфред;Но его я отдал тебе, а потом ты пропала. Что я должен думать? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Я уже не уверен, что виновата Тереза. ;;;;;;;AlfredHands;Альфред скрещивает на груди руки ;;;;;;;;;;;;;;;;;;;;
;Может быть это была ты? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ракель ;Ты хочешь обвинить меня в чем-то? ;;;;;;;RaquelHead;Ракель отворачивает от него голову в сторону и чуть вверх. ;;;;;;;;;;;;;;;;;;;;
Альфред;Я..Нет. Я.. Хм. Я пытаюсь сказать, что ты ведешь себя неосторожно. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;И, прости, но местами даже глупо. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ракель ;Я ничего не сделала. ;;;;;;;;Ракель обиженно смотрит на Альфа;;;;;;;;;;;;;;;;;;;;
;К чему вообще весь этот разговор? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Альфред;К тому, что я не полный идиот. ;;;;;;;AlfredHands1;Альфред - руки в боки  (можно гг чуть убрать подальше или вообще выкинуть из кадра) ;;;;;;;;;;;;;;;;;;;;
;Я прекрасно вижу, что ты пытаешься сделать. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ракель ;Ты ошибаешься. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Альфред;Я утром был в кабинете.;;;;;;;;Альфред чуть наклоняет корпус к ракель (совсем чуть чуть), прищуривается ;;;;;;;;;;;;;;;;;;;;
; И заметил, что стопки бумаг на столе мистера Голда потеряли былую стройность. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;И только у тебя была возможность войти туда. ;;;;;;;RaquelAnxiety;Ракель с тревогой смотрит на него, чуть вздернутые брови, поджатые губы ;;;;;;;;;;;;;;;;;;;;
Ракель ;Не только у меня. Насколько я знаю, это сделать могла и Сью. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
